time,flux,flux_err
1371.41963830183,24627.875,18.859905
1371.4210271745687,24668.664,18.863707
1371.4224160473082,24648.074,18.860987
1371.4238049199312,24604.52,18.850567
1371.4251937926706,24645.36,18.86221
1371.4265826654091,24638.13,18.86705
1371.4279715381485,24661.576,18.874714
1371.429360410771,24619.385,18.857431
1371.4307492835092,24599.998,18.856176
1371.4321381562486,24628.268,18.856306
1371.433527028988,24624.357,18.866125
1371.434915901611,24599.438,18.846725
1371.4363047743502,24629.879,18.862417
1371.437693647089,24625.79,18.856916
1371.4390825198275,24609.156,18.860346
1371.4404713925665,24614.564,18.854084
1371.4418602651886,24620.207,18.85648
1371.443249137928,24617.291,18.855978
1371.4446380106674,24608.6,18.857443
1371.4460268834068,24629.936,18.854046
1371.4474157561463,24648.975,18.868748
1371.4488046287688,24595.076,18.85353
1371.4501935015073,24653.277,18.867323
1371.451582374246,24621.186,18.855732
1371.4529712469848,24591.371,18.85027
1371.4543601197242,24621.986,18.854937
1371.4557489924637,24624.908,18.861357
1371.457137865203,24654.234,18.864784
1371.458526737826,24632.236,18.866905
1371.4599156105642,24659.623,18.869766
1371.4613044833027,24636.688,18.859653
1371.462693356042,24629.945,18.858385
1371.464082228781,24620.906,18.859827
1371.4654711015205,24612.861,18.854239
1371.46685997426,24629.81,18.858862
1371.4682488469991,24609.957,18.851864
1371.4696377197379,24617.367,18.852173
1371.471026592476,24663.479,18.862955
1371.4724154652154,24636.229,18.857767
1371.4738043378384,24613.45,18.852783
1371.475193210577,24617.008,18.854113
1371.4765820833163,24646.025,18.854918
1371.4779709560557,24627.088,18.867613
1371.4793598287947,24666.287,18.875616
1371.4807487015332,24637.705,18.861229
1371.4821375742722,24638.486,18.862972
1371.4835264470116,24598.43,18.846773
1371.4849153197508,24654.604,18.870909
1371.4863041924896,24616.428,18.848028
1371.487693065229,24632.838,18.852499
1371.4890819379675,24629.533,18.853214
1371.4904708107065,24628.51,18.862202
1371.491859683446,24591.936,18.847162
1371.4932485561844,24628.803,18.854628
1371.4946374289239,24637.895,18.862583
1371.4960263016633,24632.29,18.861559
1371.4974151744022,24620.662,18.86751
1371.4988040471408,24625.275,18.859789
1371.500192919996,24637.393,18.870478
1371.5015817927351,24638.393,18.866701
1371.5029706654745,24633.957,18.872017
1371.5043595382135,24629.254,18.859951
1371.505748410953,24632.871,18.861313
1371.5071372836924,24625.96,18.861698
1371.5085261564304,24631.46,18.861382
1371.509915029169,24631.787,18.862453
1371.5113039019084,24630.117,18.856983
1371.5126927746478,24626.873,18.857182
1371.5140816473872,24635.785,18.866632
1371.5154705202424,24643.79,18.86676
1371.5168593929816,24638.871,18.861063
1371.5182482657206,24621.373,18.85329
